DATE,DEXJPUS,DEXCAUS,DEXCHUS,SP500
2020-05-25,,,,
2020-05-26,107.64,1.3821,7.134,2991.77
2020-05-27,107.79,1.3786,7.1681,3036.13
2020-05-28,107.67,1.3763,7.1447,3029.73
2020-05-29,107.77,1.3809,7.1348,3044.31
2020-06-01,107.56,1.3603,7.1263,3055.73
2020-06-02,108.6,1.3515,7.0992,3080.82
2020-06-03,108.88,1.3489,7.1115,3122.87
2020-06-04,109.0,1.3513,7.1075,3112.35
2020-06-05,109.68,1.342,7.0808,3193.93
2020-06-08,108.46,1.3379,7.07,3232.39
2020-06-09,107.66,1.3433,7.0765,3207.18
2020-06-10,107.25,1.3388,7.0599,3190.14
2020-06-11,106.67,1.3559,7.064,3002.1
2020-06-12,107.36,1.3587,7.0825,3041.31
2020-06-15,107.33,1.3618,7.0887,3066.59
2020-06-16,107.35,1.3562,7.0854,3124.74
2020-06-17,107.26,1.357,7.084,3113.49
2020-06-18,106.78,1.3593,7.0869,3115.34
2020-06-19,106.89,1.3601,7.0707,3097.74
2020-06-22,106.84,1.3544,7.0678,3117.86
2020-06-23,106.44,1.3509,7.0575,3131.29
2020-06-24,106.83,1.3601,7.077,3050.33
2020-06-25,107.21,1.366,7.0768,3083.76
2020-06-26,107.19,1.3695,7.0768,3009.05
2020-06-29,107.71,1.3686,7.0794,3053.24
2020-06-30,107.77,1.3614,7.0651,3100.29
2020-07-01,107.5,1.3579,7.0703,3115.86
2020-07-02,107.55,1.3591,7.066,3130.01
2020-07-03,,,,
2020-07-06,107.5,1.3546,7.0159,3179.72
2020-07-07,107.53,1.3587,7.0127,3145.32
2020-07-08,107.39,1.3539,7.0041,3169.94
2020-07-09,107.27,1.3577,6.9923,3152.05
2020-07-10,106.77,1.3591,6.999,3185.04
2020-07-13,107.22,1.3568,6.9959,3155.22
2020-07-14,107.2,1.3606,7.006,3197.52
2020-07-15,106.92,1.3521,6.9885,3226.56
2020-07-16,107.05,1.3539,6.9881,3215.57
2020-07-17,107.06,1.3572,6.9912,3224.73
2020-07-20,107.21,1.3531,6.9829,3251.84
2020-07-21,106.82,1.3443,6.98,3257.3
2020-07-22,107.18,1.3407,6.9988,3276.02
2020-07-23,106.83,1.337,7.0034,3235.66
2020-07-24,105.79,1.3425,7.0168,3215.63
2020-07-27,105.29,1.3383,6.995,3239.41
2020-07-28,105.03,1.3364,6.9998,3218.44
2020-07-29,105.06,1.337,7.0014,3258.44
2020-07-30,105.05,1.344,7.008,3246.22
2020-07-31,105.78,1.3384,6.9744,3271.12
2020-08-03,106.11,1.3408,6.9799,3294.61
2020-08-04,105.87,1.3366,6.972,3306.51
2020-08-05,105.44,1.3254,6.9353,3327.77
2020-08-06,105.52,1.3285,6.952,3349.16
2020-08-07,105.92,1.3393,6.967,3351.28
2020-08-10,105.85,1.335,6.9611,3360.47
2020-08-11,106.56,1.3296,6.9451,3333.69
2020-08-12,106.85,1.325,6.9363,3380.35
2020-08-13,106.89,1.3214,6.944,3373.43
2020-08-14,106.49,1.325,6.9501,3372.85
2020-08-17,105.97,1.3202,6.9318,3381.99
2020-08-18,105.41,1.3181,6.9215,3389.78
2020-08-19,105.71,1.3173,6.9192,3374.85
2020-08-20,105.81,1.3177,6.9143,3385.51
2020-08-21,105.88,1.3201,6.9179,3397.16
2020-08-24,105.9,1.322,6.918,3431.28
2020-08-25,106.4,1.3191,6.9116,3443.62
2020-08-26,106.13,1.3145,6.8855,3478.73
2020-08-27,106.42,1.3111,6.8925,3484.55
2020-08-28,105.3,1.3106,6.8647,3508.01
2020-08-31,105.84,1.3034,6.8474,3500.31
2020-09-01,106.0,1.3043,6.8272,3526.65
2020-09-02,106.15,1.3061,6.8375,3580.84
2020-09-03,106.14,1.3131,6.8474,3455.06
2020-09-04,106.34,1.3095,6.8409,3426.96
2020-09-07,,,,
2020-09-08,105.97,1.3194,6.8435,3331.84
2020-09-09,106.23,1.3163,6.8308,3398.96
2020-09-10,106.19,1.3162,6.8335,3339.19
2020-09-11,106.17,1.3183,6.833,3340.97
2020-09-14,105.68,1.3172,6.808,3383.54
2020-09-15,105.5,1.3199,6.7819,3401.2
2020-09-16,104.94,1.3164,6.7529,3385.49
2020-09-17,104.77,1.3204,6.7628,3357.01
2020-09-18,104.44,1.3179,6.7675,3319.47
2020-09-21,104.69,1.3299,6.8043,3281.06
2020-09-22,105.05,1.3313,6.7779,3315.57
2020-09-23,105.34,1.3373,6.8089,3236.92
2020-09-24,105.42,1.337,6.8273,3246.59
2020-09-25,105.59,1.3409,6.822,3298.46
2020-09-28,105.5,1.3377,6.8106,3351.6
2020-09-29,105.68,1.3411,6.815,3335.47
2020-09-30,105.58,1.3323,6.7896,3363.0
2020-10-01,105.53,1.3289,6.7898,3380.8
2020-10-02,105.36,1.332,6.7898,3348.44
2020-10-05,105.7,1.3269,6.7896,3408.63
2020-10-06,105.64,1.3275,6.7896,3360.95
2020-10-07,105.97,1.3283,6.7896,3419.45
2020-10-08,105.98,1.3222,6.7896,3446.83
2020-10-09,105.72,1.312,6.6933,3477.13
2020-10-12,,,,3534.22
2020-10-13,105.55,1.3138,6.7452,3511.93
2020-10-14,105.08,1.3147,6.7136,3488.67
2020-10-15,105.38,1.3243,6.7233,3483.34
2020-10-16,105.41,1.3194,6.6962,3483.81
2020-10-19,105.42,1.3155,6.6803,3426.92
2020-10-20,105.56,1.312,6.6754,3443.12
2020-10-21,104.58,1.313,6.6503,3435.56
2020-10-22,104.88,1.3132,6.6821,3453.49
2020-10-23,104.78,1.3147,6.6861,3465.39
2020-10-26,104.86,1.3214,6.7119,3400.97
2020-10-27,104.44,1.3156,6.7044,3390.68
2020-10-28,104.33,1.3321,6.7279,3271.03
2020-10-29,104.69,1.3365,6.714,3310.11
2020-10-30,104.54,1.3332,6.6919,3269.96
2020-11-02,104.8,1.3255,6.6899,3310.24
2020-11-03,104.5,1.3132,6.6759,3369.16
2020-11-04,104.39,1.3113,6.6504,3443.44
2020-11-05,103.67,1.3045,6.6027,3510.45
2020-11-06,103.32,1.3029,6.608,3509.44
2020-11-09,105.58,1.2978,6.628,3550.5
2020-11-10,105.36,1.2998,6.6146,3545.53
2020-11-11,,,,3572.66
2020-11-12,105.16,1.3107,6.6114,3537.01
2020-11-13,104.61,1.3164,6.6039,3585.15
2020-11-16,104.54,1.3072,6.583,3626.91
2020-11-17,104.2,1.3107,6.5556,3609.53
2020-11-18,103.72,1.3049,6.5588,3567.79
2020-11-19,103.85,1.3083,6.5823,3581.87
2020-11-20,103.81,1.3075,6.5608,3557.54
2020-11-23,104.42,1.3097,6.585,3577.59
2020-11-24,104.61,1.3027,6.59,3635.41
2020-11-25,104.39,1.2994,6.575,3629.65
2020-11-26,,,,
2020-11-27,,,,3638.35
2020-11-30,104.38,1.2982,6.576,3621.63
2020-12-01,104.4,1.2958,6.5705,3662.45
2020-12-02,104.52,1.2934,6.5622,3669.01
2020-12-03,103.77,1.2875,6.5418,3666.72
2020-12-04,104.16,1.2797,6.5301,3699.12
2020-12-07,104.01,1.2796,6.5295,3691.96
2020-12-08,104.14,1.2808,6.5307,3702.25
2020-12-09,104.28,1.2791,6.541,3672.82
2020-12-10,104.3,1.2727,6.5419,3668.1
2020-12-11,103.88,1.2767,6.5445,3663.46
2020-12-14,104.06,1.2787,6.548,3647.49
2020-12-15,103.69,1.273,6.5388,3694.62
2020-12-16,103.59,1.2755,6.5323,3701.17
2020-12-17,103.13,1.2715,6.5321,3722.48
2020-12-18,103.35,1.2776,6.5395,3709.41
2020-12-21,103.44,1.2836,6.5493,3694.92
2020-12-22,103.62,1.2918,6.5426,3687.26
2020-12-23,103.52,1.2841,6.54,3690.01
2020-12-24,,,,3703.06
2020-12-25,,,,
2020-12-28,103.84,1.2871,6.5346,3735.36
2020-12-29,103.5,1.2794,6.53,3727.04
2020-12-30,103.31,1.2764,6.5208,3732.04
2020-12-31,103.19,1.2753,6.525,3756.07
2021-01-01,,,,
2021-01-04,103.19,1.2781,6.4601,3700.65
2021-01-05,102.7,1.27,6.455,3726.86
2021-01-06,103.25,1.2685,6.4617,3748.14
2021-01-07,103.84,1.272,6.476,3803.79
2021-01-08,103.89,1.2698,6.475,3824.68
2021-01-11,104.16,1.2768,6.4795,3799.61
2021-01-12,104.09,1.2745,6.461,3801.19
2021-01-13,103.91,1.271,6.4677,3809.84
2021-01-14,103.66,1.2633,6.4736,3795.54
2021-01-15,103.8,1.2709,6.48,3768.25
2021-01-18,,,,
2021-01-19,103.86,1.2721,6.4777,3798.91
2021-01-20,,,,3851.85
2021-01-21,103.57,1.2634,6.4595,3853.07
2021-01-22,103.76,1.2711,6.481,3841.47
2021-01-25,103.78,1.2747,6.4784,3855.36
2021-01-26,103.69,1.2711,6.4635,3849.62
2021-01-27,104.09,1.2782,6.4822,3750.77
2021-01-28,104.31,1.2812,6.4491,3787.38
2021-01-29,104.64,1.2776,6.4282,3714.24
2021-02-01,104.97,1.2826,6.4669,3773.86
2021-02-02,105.09,1.2815,6.457,3826.31
2021-02-03,105.05,1.2765,6.4614,3830.17
2021-02-04,105.43,1.283,6.4715,3871.74
2021-02-05,105.44,1.2781,6.4664,3886.83
2021-02-08,105.19,1.2755,6.4475,3915.59
2021-02-09,104.62,1.2713,6.4344,3911.23
2021-02-10,104.67,1.2678,6.4576,3909.88
2021-02-11,104.75,1.2689,6.4567,3916.38
2021-02-12,104.94,1.2694,6.4567,3934.83
2021-02-15,,,,
2021-02-16,105.88,1.2694,6.4567,3932.59
2021-02-17,105.83,1.2712,6.4567,3931.33
2021-02-18,105.69,1.2706,6.4869,3913.97
2021-02-19,105.58,1.2596,6.4555,3906.71
2021-02-22,105.06,1.2606,6.4625,3876.5
2021-02-23,105.21,1.261,6.464,3881.37
2021-02-24,105.91,1.2537,6.4556,3925.43
2021-02-25,106.22,1.2528,6.4541,3829.34
2021-02-26,106.64,1.2698,6.473,3811.15
2021-03-01,106.68,1.2652,6.4648,3901.82
2021-03-02,106.75,1.2612,6.4702,3870.29
2021-03-03,106.92,1.2611,6.4675,3819.72
2021-03-04,107.58,1.2584,6.4694,3768.47
2021-03-05,108.24,1.2666,6.496,3841.94
2021-03-08,108.92,1.2672,6.525,3821.35
2021-03-09,108.64,1.2652,6.505,3875.44
2021-03-10,108.58,1.2641,6.505,3898.81
2021-03-11,108.44,1.2558,6.4932,3939.34
2021-03-12,108.87,1.2471,6.5081,3943.34
2021-03-15,109.11,1.249,6.4996,3968.94
2021-03-16,109.01,1.2451,6.5052,3962.71
2021-03-17,109.22,1.2475,6.503,3974.12
2021-03-18,108.97,1.2434,6.5054,3915.46
2021-03-19,108.85,1.2511,6.507,3913.1
2021-03-22,108.67,1.2528,6.507,3940.59
2021-03-23,108.61,1.2548,6.516,3910.52
2021-03-24,108.81,1.2551,6.523,3889.14
2021-03-25,109.13,1.2613,6.5452,3909.52
2021-03-26,109.55,1.2577,6.5412,3974.54
2021-03-29,109.73,1.2592,6.5696,3971.09
2021-03-30,110.19,1.2626,6.5716,3958.55
2021-03-31,110.61,1.2571,6.5518,3972.89
2021-04-01,110.61,1.2569,6.5645,4019.87
2021-04-02,110.67,1.2566,6.5646,
2021-04-05,110.08,1.2512,6.5649,4077.91
2021-04-06,109.83,1.254,6.537,4073.94
2021-04-07,109.67,1.2614,6.5415,4079.95
2021-04-08,109.25,1.2576,6.5505,4097.17
2021-04-09,109.64,1.254,6.5522,4128.8
2021-04-12,109.43,1.2556,6.5475,4127.99
2021-04-13,109.19,1.2541,6.5431,4141.59
2021-04-14,108.93,1.2515,6.5292,4124.66
2021-04-15,108.78,1.2539,6.522,4170.42
2021-04-16,108.78,1.2498,6.5203,4185.47
2021-04-19,108.09,1.2534,6.5085,4163.26
2021-04-20,108.07,1.2574,6.4981,4134.94
2021-04-21,108.09,1.2484,6.4903,4173.42
2021-04-22,108.17,1.249,6.491,4134.98
2021-04-23,107.94,1.2495,6.4945,4180.17
2021-04-26,108.12,1.2399,6.4844,4187.62
2021-04-27,108.56,1.2396,6.483,4186.72
2021-04-28,108.81,1.2354,6.4771,4183.18
2021-04-29,108.94,1.2295,6.471,4211.47
2021-04-30,109.33,1.2291,6.4749,4181.17
2021-05-03,109.08,1.2275,6.4749,4192.66
2021-05-04,109.34,1.232,6.4749,4164.66
2021-05-05,109.27,1.2262,6.4749,4167.59
2021-05-06,109.17,1.2192,6.4635,4201.62
2021-05-07,108.52,1.2137,6.431,4232.6
2021-05-10,108.7,1.2085,6.4156,4188.43
2021-05-11,108.53,1.2092,6.4285,4152.1
2021-05-12,109.53,1.2104,6.4566,4063.04
2021-05-13,109.56,1.2147,6.4506,4112.5
2021-05-14,109.37,1.2114,6.4367,4173.85
2021-05-17,109.17,1.2073,6.4388,4163.29
2021-05-18,109.01,1.2061,6.425,4127.83
2021-05-19,108.76,1.2089,6.4342,4115.68
2021-05-20,108.79,1.2049,6.4339,4159.12
2021-05-21,108.94,1.2072,6.4339,4155.86
2021-05-24,108.81,1.2082,6.4177,4197.05
2021-05-25,108.95,1.2069,6.41,4188.13
2021-05-26,109.1,1.2111,6.3905,4195.99
2021-05-27,109.81,1.2075,6.3824,4200.88
2021-05-28,109.83,1.2087,6.3674,4204.11
2021-05-31,,,,
2021-06-01,109.43,1.2031,6.3796,4202.04
2021-06-02,109.59,1.2047,6.3805,4208.12
2021-06-03,110.28,1.2116,6.4036,4192.85
2021-06-04,109.42,1.2088,6.3945,4229.89
2021-06-07,109.25,1.2062,6.3963,4226.52
2021-06-08,109.47,1.2101,6.4,4227.26
2021-06-09,109.61,1.2102,6.3865,4219.55
2021-06-10,109.49,1.2095,6.3929,4239.18
2021-06-11,109.75,1.2162,6.3967,4247.44
2021-06-14,109.98,1.2131,6.3979,4255.15
2021-06-15,110.12,1.2202,6.4052,4246.59
2021-06-16,109.88,1.2165,6.3969,4223.7
2021-06-17,110.28,1.2353,6.4477,4221.86
2021-06-18,110.21,1.2437,6.4525,4166.45
2021-06-21,110.22,1.237,6.4659,4224.79
2021-06-22,110.75,1.2364,6.4811,4246.44
2021-06-23,110.86,1.2286,6.4727,4241.84
2021-06-24,110.91,1.2337,6.4701,4266.49
2021-06-25,110.78,1.2293,6.4545,4280.7
2021-06-28,110.5,1.2325,6.4555,4290.61
2021-06-29,110.53,1.2378,6.4635,4291.8
2021-06-30,111.05,1.2404,6.4566,4297.5
2021-07-01,111.56,1.2405,6.4679,4319.94
2021-07-02,111.28,1.2346,6.4721,4352.34
2021-07-05,,,,
2021-07-06,110.66,1.2466,6.4786,4343.54
2021-07-07,110.62,1.2506,6.4718,4358.13
2021-07-08,109.82,1.2533,6.4898,4320.82
2021-07-09,110.18,1.2476,6.4788,4369.55
2021-07-12,110.36,1.2455,6.4751,4384.63
2021-07-13,110.36,1.2511,6.4685,4369.21
2021-07-14,110.03,1.2521,6.4688,4374.3
2021-07-15,110.05,1.2575,6.46,4360.03
2021-07-16,110.13,1.2586,6.4785,4327.16
2021-07-19,109.45,1.2752,6.4893,4258.49
2021-07-20,109.92,1.2724,6.4845,4323.06
2021-07-21,110.22,1.2538,6.4664,4358.69
2021-07-22,110.1,1.2578,6.47,4367.48
2021-07-23,110.52,1.258,6.4808,4411.79
2021-07-26,110.31,1.254,6.4825,4422.3
2021-07-27,109.64,1.2579,6.5104,4401.46
2021-07-28,110.06,1.2563,6.4905,4400.64
2021-07-29,109.53,1.2439,6.4562,4419.15
2021-07-30,109.7,1.2466,6.4609,4395.26
2021-08-02,109.22,1.2501,6.462,4387.16
2021-08-03,109.09,1.255,6.47,4423.15
2021-08-04,109.44,1.2551,6.4655,4402.66
2021-08-05,109.75,1.2487,6.4608,4429.1
2021-08-06,110.22,1.2563,6.4825,4436.52
2021-08-09,110.25,1.2571,6.4857,4432.35
2021-08-10,110.54,1.2531,6.4852,4436.75
2021-08-11,110.47,1.2513,6.4783,4447.7
2021-08-12,110.36,1.2518,6.4782,4460.83
2021-08-13,109.75,1.2512,6.4768,4468.0
2021-08-16,109.26,1.257,6.4742,4479.71
2021-08-17,109.59,1.2622,6.4854,4448.08
2021-08-18,109.92,1.2638,6.4841,4400.27
2021-08-19,109.75,1.279,6.4942,4405.8
2021-08-20,109.77,1.2853,6.5012,4441.67
2021-08-23,109.78,1.2666,6.4805,4479.53
2021-08-24,109.68,1.2615,6.471,4486.23
2021-08-25,110.03,1.2624,6.4756,4496.19
2021-08-26,110.09,1.2654,6.4809,4470.0
2021-08-27,109.84,1.2613,6.4711,4509.37
2021-08-30,109.91,1.2606,6.4658,4528.79
2021-08-31,110.05,1.2629,6.4604,4522.68
2021-09-01,110.03,1.2615,6.4586,4524.09
2021-09-02,110.01,1.2559,6.456,4536.95
2021-09-03,109.64,1.2524,6.4528,4535.43
2021-09-06,,,,
2021-09-07,110.17,1.2622,6.4662,4520.03
2021-09-08,110.32,1.2681,6.4612,4514.07
2021-09-09,109.76,1.2648,6.4547,4493.28
2021-09-10,109.93,1.2636,6.444,4458.58
2021-09-13,109.94,1.2643,6.4511,4468.73
2021-09-14,109.66,1.2663,6.4382,4443.05
2021-09-15,109.4,1.2653,6.432,4480.7
2021-09-16,109.67,1.2679,6.4566,4473.75
2021-09-17,109.94,1.2738,6.4655,4432.99
2021-09-20,109.47,1.2818,6.4651,4357.73
2021-09-21,109.33,1.2789,6.4651,4354.19
2021-09-22,109.59,1.2733,6.4611,4395.64
2021-09-23,110.17,1.2662,6.459,4448.98
2021-09-24,110.72,1.2672,6.466,4455.48
2021-09-27,110.97,1.2643,6.456,4443.11
2021-09-28,111.33,1.2692,6.4595,4352.63
2021-09-29,111.83,1.275,6.4702,4359.46
2021-09-30,111.5,1.2673,6.4434,4307.54
2021-10-01,110.97,1.2657,6.4434,4357.04
2021-10-04,110.94,1.2571,6.4434,4300.46
2021-10-05,111.39,1.2562,6.4434,4345.72
2021-10-06,111.33,1.2612,6.4434,4363.55
2021-10-07,111.5,1.2546,6.4434,4399.76
2021-10-08,112.15,1.2477,6.4435,4391.34
2021-10-11,,,,4361.19
2021-10-12,113.69,1.2439,6.4485,4350.65
2021-10-13,113.49,1.2448,6.4262,4363.8
2021-10-14,113.59,1.2362,6.438,4438.26
2021-10-15,114.31,1.2387,6.434,4471.37
2021-10-18,114.22,1.2362,6.429,4486.46
2021-10-19,114.27,1.2354,6.3822,4519.63
2021-10-20,114.24,1.2328,6.3936,4536.19
2021-10-21,113.75,1.2339,6.3925,4549.78
2021-10-22,113.54,1.2385,6.3839,4544.9
2021-10-25,113.7,1.2373,6.3856,4566.48
2021-10-26,114.19,1.2388,6.382,4574.79
2021-10-27,113.75,1.2337,6.3915,4551.68
2021-10-28,113.38,1.2348,6.3917,4596.42
2021-10-29,114.03,1.2397,6.405,4605.38
2021-11-01,114.19,1.2355,6.3972,4613.67
2021-11-02,113.78,1.242,6.3995,4630.65
2021-11-03,114.06,1.2416,6.4061,4660.57
2021-11-04,113.63,1.2462,6.397,4680.06
2021-11-05,113.45,1.2439,6.3961,4697.53
2021-11-08,113.15,1.2441,6.3902,4701.7
2021-11-09,112.87,1.2457,6.3916,4685.25
2021-11-10,113.89,1.2447,6.3882,4646.71
2021-11-11,,,,4649.27
2021-11-12,113.9,1.2558,6.3787,4682.85
2021-11-15,113.96,1.2515,6.3824,4682.8
2021-11-16,114.62,1.2562,6.3919,4700.9
2021-11-17,114.33,1.2594,6.3775,4688.67
2021-11-18,114.22,1.2629,6.3851,4704.54
2021-11-19,113.81,1.2631,6.3863,4697.96
2021-11-22,114.69,1.2684,6.3842,4682.94
2021-11-23,114.98,1.2712,6.391,4690.7
2021-11-24,115.34,1.2657,6.3917,4701.46
2021-11-25,,,,
2021-11-26,113.46,1.2756,6.3924,4594.62
2021-11-29,113.75,1.2792,6.3875,4655.27
2021-11-30,113.22,1.2812,6.364,4567.0
2021-12-01,112.82,1.2778,6.3641,4513.04
2021-12-02,113.1,1.2814,6.3763,4577.1
2021-12-03,112.88,1.2833,6.3758,4538.43
2021-12-06,113.31,1.2785,6.3756,4591.67
2021-12-07,113.61,1.2651,6.3657,4686.75
2021-12-08,113.83,1.2653,6.3435,4701.21
2021-12-09,113.53,1.2698,6.3772,4667.45
2021-12-10,113.36,1.2706,6.3685,4712.02
2021-12-13,113.42,1.2795,6.3659,4668.97
2021-12-14,113.63,1.2858,6.3671,4634.09
2021-12-15,113.83,1.2916,6.3673,4709.85
2021-12-16,113.67,1.2772,6.3674,4668.67
2021-12-17,113.56,1.283,6.3748,4620.64
2021-12-20,113.45,1.2941,6.3756,4568.02
2021-12-21,114.11,1.2927,6.3716,4649.23
2021-12-22,114.22,1.2844,6.3695,4696.56
2021-12-23,114.42,1.2809,6.3696,4725.79
2021-12-24,,,,
2021-12-27,114.85,1.2797,6.3705,4791.19
2021-12-28,114.75,1.2814,6.3684,4786.35
2021-12-29,114.97,1.281,6.368,4793.06
2021-12-30,115.17,1.2777,6.3726,4778.73
2021-12-31,,,,4766.18
2022-01-03,115.27,1.2757,6.355,4796.56
2022-01-04,116.12,1.2697,6.3721,4793.54
2022-01-05,115.91,1.27,6.364,4700.58
2022-01-06,115.78,1.2725,6.3822,4696.05
2022-01-07,115.61,1.2643,6.3769,4677.03
2022-01-10,115.14,1.2679,6.3756,4670.29
2022-01-11,115.38,1.2598,6.3735,4713.07
2022-01-12,114.74,1.2501,6.358,4726.35
2022-01-13,114.06,1.2482,6.3595,4659.03
2022-01-14,113.89,1.2549,6.3524,4662.85
2022-01-17,,,,
2022-01-18,114.6,1.2535,6.3525,4577.11
2022-01-19,114.28,1.2499,6.3447,4532.76
2022-01-20,114.08,1.2462,6.3406,4482.73
2022-01-21,113.72,1.2542,6.3385,4397.94
2022-01-24,113.82,1.2688,6.3304,4410.13
2022-01-25,113.88,1.2637,6.3257,4356.45
2022-01-26,114.33,1.2597,6.3206,4349.93
2022-01-27,115.47,1.2709,6.3677,4326.51
2022-01-28,115.21,1.2753,6.3605,4431.85
2022-01-31,115.22,1.2694,6.361,4515.55
2022-02-01,114.77,1.2688,6.361,4546.54
2022-02-02,114.36,1.2689,6.361,4589.38
2022-02-03,114.88,1.2679,6.361,4477.44
2022-02-04,115.22,1.2759,6.361,4500.53
2022-02-07,115.09,1.2685,6.361,4483.87
2022-02-08,115.62,1.2709,6.366,4521.54
2022-02-09,115.44,1.2675,6.3619,4587.18
2022-02-10,115.84,1.2647,6.3526,4504.08
2022-02-11,115.91,1.2678,6.354,4418.64
2022-02-14,115.72,1.2732,6.3567,4401.67
2022-02-15,115.64,1.2742,6.3385,4471.07
2022-02-16,115.41,1.2687,6.3366,4475.01
2022-02-17,115.03,1.2696,6.3381,4380.26
2022-02-18,115.08,1.2748,6.3251,4348.87
2022-02-21,,,,
2022-02-22,114.94,1.2736,6.326,4304.76
2022-02-23,115.12,1.2717,6.3134,4225.5
2022-02-24,115.45,1.284,6.3283,4288.7
2022-02-25,115.62,1.274,6.3169,4384.65
2022-02-28,115.11,1.2662,6.3084,4373.94
2022-03-01,114.87,1.2709,6.3116,4306.26
2022-03-02,115.59,1.2657,6.321,4386.54
2022-03-03,115.67,1.2675,6.3195,4363.49
2022-03-04,114.65,1.276,6.3188,4328.87
2022-03-07,115.41,1.2772,6.3194,4201.09
2022-03-08,115.64,1.2893,6.3178,4170.7
2022-03-09,115.87,1.2812,6.3174,4277.88
2022-03-10,116.05,1.2772,6.3212,4259.52
2022-03-11,117.08,1.2723,6.3389,4204.31
2022-03-14,118.0,1.2774,6.3645,4173.11
2022-03-15,118.19,1.2806,6.3696,4262.45
2022-03-16,118.48,1.2742,6.351,4357.86
2022-03-17,118.45,1.2637,6.3459,4411.67
2022-03-18,119.17,1.2633,6.3609,4463.12
2022-03-21,119.15,1.258,6.3552,4461.18
2022-03-22,120.66,1.2604,6.366,4511.61
2022-03-23,121.02,1.2555,6.372,4456.24
2022-03-24,122.08,1.2532,6.367,4520.16
2022-03-25,121.98,1.2512,6.3658,4543.06
2022-03-28,123.25,1.255,6.3714,4575.52
2022-03-29,122.61,1.2513,6.3635,4631.6
2022-03-30,121.97,1.2495,6.347,4602.45
2022-03-31,121.44,1.2482,6.3393,4530.41
2022-04-01,122.6,1.2507,6.3625,4545.86
2022-04-04,122.7,1.2491,6.3619,4582.64
2022-04-05,123.48,1.2452,6.3619,4525.12
2022-04-06,123.7,1.2502,6.359,4481.15
2022-04-07,123.8,1.2592,6.36,4500.21
2022-04-08,124.31,1.2577,6.3643,4488.28
2022-04-11,125.55,1.2622,6.3692,4412.53
2022-04-12,125.25,1.2609,6.3651,4397.45
2022-04-13,125.51,1.2595,6.3678,4446.59
2022-04-14,125.92,1.2628,6.3775,4392.59
2022-04-15,126.31,1.2613,6.3705,
2022-04-18,126.77,1.262,6.363,4391.69
2022-04-19,128.55,1.2618,6.393,4462.21
2022-04-20,127.76,1.249,6.4188,4459.45
2022-04-21,128.62,1.2526,6.45,4393.66
2022-04-22,128.78,1.2716,6.501,4271.78
2022-04-25,127.66,1.2775,6.5585,4296.12
2022-04-26,127.37,1.2796,6.5552,4175.2
2022-04-27,128.44,1.283,6.5595,4183.96
2022-04-28,130.94,1.2831,6.6243,4287.5
2022-04-29,129.84,1.2802,6.608,4131.93
2022-05-02,130.18,1.2884,6.6079,4155.38
2022-05-03,130.09,1.2837,6.6079,4175.48
2022-05-04,129.97,1.2817,6.6079,4300.17
2022-05-05,130.41,1.2849,6.6535,4146.87
2022-05-06,130.35,1.289,6.6651,4123.34
2022-05-09,130.37,1.2962,6.7295,3991.24
2022-05-10,130.21,1.303,6.7343,4001.05
2022-05-11,130.2,1.2943,6.7186,3935.18
2022-05-12,128.1,1.3055,6.786,3930.08
2022-05-13,129.23,1.2929,6.788,4023.89
2022-05-16,129.15,1.2883,6.7852,4008.01
2022-05-17,129.31,1.2839,6.7361,4088.85
2022-05-18,128.22,1.2838,6.754,3923.68
2022-05-19,127.62,1.2821,6.7109,3900.79
2022-05-20,127.86,1.2837,6.6921,3901.36
2022-05-23,127.78,1.2784,6.649,3973.75
2022-05-24,126.56,1.284,6.653,3941.48
2022-05-25,127.31,1.2837,6.6916,3978.73
2022-05-26,127.23,1.2788,6.738,4057.84
2022-05-27,127.14,1.274,6.698,4158.24
2022-05-30,,,,
2022-05-31,128.53,1.2639,6.6715,4132.15
2022-06-01,130.09,1.267,6.6858,4101.23
2022-06-02,129.83,1.2587,6.6596,4176.82
2022-06-03,130.71,1.2581,6.6595,4108.54
2022-06-06,131.55,1.257,6.6534,4121.43
2022-06-07,132.53,1.255,6.6675,4160.68
2022-06-08,134.06,1.2524,6.6825,4115.77
2022-06-09,134.06,1.2651,6.6915,4017.82
2022-06-10,134.19,1.2782,6.7081,3900.86
2022-06-13,134.12,1.2851,6.753,3749.63
2022-06-14,134.89,1.2933,6.7395,3735.48
2022-06-15,134.5,1.297,6.7128,3789.99
2022-06-16,131.65,1.2925,6.703,3666.77
2022-06-17,135.14,1.3054,6.716,3674.84
2022-06-20,,,,
2022-06-21,136.25,1.2927,6.688,3764.79
2022-06-22,136.05,1.2932,6.6983,3759.89
2022-06-23,134.72,1.2979,6.698,3795.73
2022-06-24,135.22,1.2919,6.6878,3911.74
2022-06-27,135.26,1.287,6.6899,3900.11
2022-06-28,136.19,1.2882,6.707,3821.55
2022-06-29,136.5,1.2861,6.6997,3818.83
2022-06-30,135.69,1.2871,6.6981,3785.38
2022-07-01,135.09,1.2915,6.7,3825.33
2022-07-04,,,,
2022-07-05,135.72,1.3064,6.7192,3831.39
2022-07-06,135.66,1.3052,6.707,3845.08
2022-07-07,135.99,1.2988,6.7005,3902.62
2022-07-08,136.16,1.2947,6.6945,3899.38
2022-07-11,137.29,1.2979,6.7175,3854.43
2022-07-12,136.68,1.3003,6.7234,3818.8
2022-07-13,137.34,1.2956,6.7175,3801.78
